PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
4698;"Centro Deportivo Municipal Gallur";"";"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes: de 8:30 a 20:30 horas. Sábados, domingos y festivos: de 8:30 a 14:30 horas. Festivos cerrado.  Por organización del servicio, se cierra fin de semana y festivos de 10 a 10:30 horas (esto puede verse modificado por las necesidades del servicio).   Cierre completo del centro   Mes de agosto, días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.";"Clases y escuelas deportivas   Estas son las modalidades deportivas que se ofrecen en los Centros Deportivos Municipales. Dichas modalidades pueden sufrir modificaciones a lo largo del curso. Le rogamos que consulte con su Centro Deportivo Municipal para confirmar si se ha producido algún cambio.   Equipamientos     Superficie total de las instalaciones: 63.896 metros cuadrados.    Unidades deportivas cubiertas: pabellón polideportivo, piscina (vaso de 25 metros y vaso de enseñanza), sala de ciclo, sala de musculación y pista de atletismo cubierta.    Unidades deportivas al aire libre: frontón largo, 10 pistas de tenis, 12 pistas de padel, 14 pistas de pickleball, campo de futbol 11 césped artificial, pista de fútbol sala, pista de fútbol sala de césped artificial, pista de vóley playa, mesas de teqball.    Oficina de promoción deportiva:  responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.    Ayudas técnicas a la accesibilidad: 2 ascensores y 1 grúa de piscina.    Columna de rescate cardíaco.    Acceso controlado.";"Metro: Carpetana, Laguna (línea 6).  Renfe: Laguna (línea C5).  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 8 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d92d79262ef5d010VgnVCM1000000b205a0aRCRD";"GALLUR";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28047";"1";"LOS CARMENES";"10";"LATINA";"437595";"4472245";"40.398474762124025";"-3.735371180736436";"915 089 401
915 251 059";"";"idmgallur@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
51661;"Centro Deportivo Municipal Gimnasio Moscardó";"";"Horario de uso de las instalaciones deportivas    Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla    De lunes a viernes: de 8:30 a 20:30 horas. Sábados, domingos y festivos: de 9 a 14:30 horas.   Cierre completo del centro    El mes de agosto y los días 24, 25 y 31 de diciembre, 1 de enero y 1 mayo.";"Clases y escuelas deportivas   Estas son las modalidades deportivas que se ofrecen en los Centros Deportivos Municipales. Dichas modalidades pueden sufrir modificaciones a lo largo del curso. Le rogamos que consulte con su Centro Deportivo Municipal para confirmar si se ha producido algún cambio.   Equipamientos    Superficie: 4.650 metros cuadrados.  Unidades deportivas cubiertas: 2 piscinas de 25 metros y 1 vaso de enseñanza, sala de fisio-hidroterapia, 2 pabellones, 2 salas multiusos y sala de musculación.  Unidades deportivas al aire libre: pista de pádel, pista de tenis y pista de mini tenis.  Ayudas técnicas para la accesibilidad: 2 ascensores, 1 plataforma y 1 grúa de piscina.  Columna de rescate cardíaco.   Acceso controlado.";"Metro: Avenida de América (líneas 4, 6, 7 y 9), Cartagena (línea 7), Diego de León (líneas 4, 5 y 6).  Bicicleta:  El centro dispone de aparcabicicletas  exterior con capacidad para 25 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7cee7510551c010VgnVCM2000000c205a0aRCRD";"PILAR DE ZARAGOZA";"CALLE";"V";"93";"";"";"";"";"MADRID";"MADRID";"28028";"4";"GUINDALERA";"4";"SALAMANCA";"442795";"4476586";"40.437945289676996";"-3.674502029997267";"913 553 201 -  919 246 793";"";"idmgmoscardo@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasTenisBadminton"
4680;"Centro Deportivo Municipal Hortaleza";"";"Horario de uso de las instalaciones deportivas   Para conocer el horario de apertura de las distintas instalaciones del centro deportivo, rogamos lo consulten directamente con el propio centro.  Horario de taquilla:     De lunes a viernes: de 8:30 a 20:30 horas. Sábados y domingos: de 8:30 a 14:30 horas.   Del 15 de mayo al 6 de septiembre el horario de taquilla es de 8:30 a 20:30 horas, de lunes a domingo.  Cierre completo del centro   Días 24, 25 y 31 de diciembre, 1 y 6 de enero y 1 de mayo.";"Clases y escuelas deportivas   Estas son las modalidades deportivas que se ofrecen en los Centros Deportivos Municipales. Dichas modalidades pueden sufrir modificaciones a lo largo del curso. Le rogamos que consulte con su Centro Deportivo Municipal para confirmar si se ha producido algún cambio.     Equipamientos      Superficie total de las instalaciones: 46.956 metros cuadrados.  Unidades deportivas cubiertas: pabellón, piscina cubierta (vaso de 25 metros), sala ciclo, 2 salas multiusos y 2 salas de musculación.   Unidades deportivas al aire libre:  piscina aire libre (2 vasos de 50 metros y vaso infantil), 4 pistas de pádel, pista fútbol sala césped artificial, pista de tenis y Cubo Gym     Accesibilidad:  2 grúas de piscina.   Columna de rescate cardíaco.   Acceso controlado.";"Metro: Parque de Santa María (línea 4), Hortaleza (línea 4).  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 5 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=705d79262ef5d010VgnVCM1000000b205a0aRCRD";"ESTACION DE HORTALEZA";"CARRETERA";"V";"11";"";"";"";"";"MADRID";"MADRID";"28033";"5";"APOSTOL SANTIAGO";"16";"HORTALEZA";"444784";"4481305";"40.4787279264401";"-3.6527183525553006";"913818260";"";"idmhortaleza@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PiscinaVerano"
4704;"Centro Deportivo Municipal José María Cagigal";"";"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a domingo de 8:30 a 20:30 horas.   Cierre completo del centro      Los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.";"Clases y escuelas deportivas   Estas son las modalidades deportivas que se ofrecen en los Centros Deportivos Municipales. Dichas modalidades pueden sufrir modificaciones a lo largo del curso. Le rogamos que consulte con su Centro Deportivo Municipal para confirmar si se ha producido algún cambio.   Equipamientos    Superficie total de instalaciones: 18.850 metros cuadrados.  Unidades deportivas cubiertas: piscina cubierta (vaso de 25 m y vaso de enseñanza), fisio-hidroterapia, pabellón, 4 salas multiusos y sala de musculación.  Unidades deportivas al aire libre: piscina al aire libre (vaso de 50 m, vaso de recreo y vaso infantil), 3 pistas de pádel y 3 pistas de tenis.  Servicio de medicina deportiva: reconocimientos médicos y rehabilitación cardiaca.  Servicio de fisioterapia: sala de fisioterapia e hidroterapia deportiva.  Unidades auxiliares: auditorio y sala de lectura (gestión Junta Municipal).  Oficina de promoción deportiva:   responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.    Ayudas técnicas para la accesibilidad: 3 ascensores, rampas de acceso y grúa de piscinas.  Columna de rescate cardíaco.   Acceso controlado.";"Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 5 bicicletas.  Servicio Bicimad , para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones  .";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=177d79262ef5d010VgnVCM1000000b205a0aRCRD";"SANTA POLA";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28008";"1";"CASA DE CAMPO";"9";"MONCLOA-ARAVACA";"437491";"4475985";"40.43214955342785";"-3.7369645992831364";"608268794";"";"idmjmcagigal@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PiscinaVerano"
11580683;"Centro Deportivo Municipal Juan de Dios Román";"";"Horario de uso de las instalaciones deportivas:   Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes de 8:30 a 21:30 horas. Sábados, domingos y festivos de 9 a 20 horas.   Cierre completo del Centro    Días 1 de enero, 1 de mayo y 25 de diciembre.";"Clases y escuelas deportivas   Estas son las modalidades deportivas que se ofrecen en los Centros Deportivos Municipales. Dichas modalidades pueden sufrir modificaciones a lo largo del curso. Le rogamos que consulte con su Centro Deportivo Municipal para confirmar si se ha producido algún cambio.   Equipamientos    Superficie total de las instalaciones: 15.673 metros cuadrados.  Unidades deportivas cubiertas, piscina cubierta 25 metros y vaso de enseñanza, sala de musculación, sala multiusos y sala ciclo.  Unidades deportivas al aire libre, 4 pistas de pádel, 4 pistas de padel cubiertas y 2 pistas polideportivas cubiertas.  Ayudas técnicas para la accesibilidad: 1 grúa de piscina.  Columna de rescate cardiaco.   Acceso controlado.";"Metro: Las Suertes (línea 1).  Bicicleta:  el centro dispone de  aparca bicicletas dentro del recinto de la instalación  con capacidad para 6 bicicletas.    Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones .";"";"1,5";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2ec21fc9c969e710VgnVCM1000001d4a900aRCRD";"JOSE GUTIERREZ MAROTO";"CALLE";"V";"34";"";"";"";"";"MADRID";"MADRID";"28051";"3";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"448616";"4468325";"40.36391581480007";"-3.60518607500416";"91 4801231";"";"idmjdroman@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/SalaCiclo"
4623700;"Centro Deportivo Municipal La Almudena";"";"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de  taquilla    De lunes a viernes, de 7:30 a 22:30 horas. Sábados, domingos y festivos, de 8 a 21:45 horas.   Apertura y cierre del centro    De lunes a viernes, de 7:30 a 23:30 horas. Sábados, domingos y festivos: de 8 a 22 horas.   Cierre completo del centro    Días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.";"Clases y escuelas deportivas   Estas son las modalidades deportivas que se ofrecen en los Centros Deportivos Municipales. Dichas modalidades pueden sufrir modificaciones a lo largo del curso. Le rogamos que consulte con su Centro Deportivo Municipal para confirmar si se ha producido algún cambio.     Equipamientos      Superficie total de las instalaciones: 6.903,80 metros cuadrados.  Unidades deportivas cubiertas: piscina cubierta (vaso de 25 metros y vaso de enseñanza), sala de fisio-hidroterapia y 2 salas multiusos.  Unidades deportivas al aire libre: 2 pistas de pádel.  Programas médico-deportivos: fisioterapia deportiva y escuela de espalda.  Accesibilidad:  1 grúa de piscina.            Acceso controlado.";"Metro: Alsacia (línea 2).  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 4 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff13318c05b24110VgnVCM1000000b205a0aRCRD";"NICOLAS SALMERÓN";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28017";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"446349";"4474634";"40.42060649869604";"-3.6324237307227616";"91 588 23 55 / 91 513 37 45";"";"idmalmudena@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPadel"
11820127;"Centro Deportivo Municipal La Cebada";"";"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a domingo de 7 a 24 horas.   Cierre completo del centro    Días 1 de enero, 1 de mayo y 25 de diciembre.";"Servicio de asesoramiento técnico personalizado   Clases y escuelas deportivas   Estas son las modalidades deportivas que se ofrecen en los Centros Deportivos Municipales. Dichas modalidades pueden sufrir modificaciones a lo largo del curso. Le rogamos que consulte con su Centro Deportivo Municipal para confirmar si se ha producido algún cambio.   Equipamientos    Superficie total de las instalaciones:  7.720 metros cuadrados.  Unidades deportivas cubiertas: piscina cubierta (vaso 25 m y vaso de enseñanza), fisio-hidroterapia, pabellón, 2 salas multiusos y sala musculación.  Unidades deportivas exteriores: rocódromo y atletismo calles.   Ayudas técnicas para la accesibilidad: una grúa móvil para personas con movilidad reducida, ascensores para todas las plantas y vestuarios adaptados a personas con discapacidad.  Columna de rescate cardíaco: disponibilidad de desfibriladores semiautomáticos en el recinto deportivo.  Acceso controlado.";"Metro: La Latina (línea 5).  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones .";"";"1,5";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b52f49ccf35d3810VgnVCM1000001d4a900aRCRD";"CEBADA";"PLAZA";"V";"15";"";"";"";"";"MADRID";"MADRID";"28005";"1";"PALACIO";"1";"CENTRO";"439809";"4473567";"40.410546084176566";"-3.70940146763504";"Por ahora solo WhatsApp: 697121149";"";"info@cdmlacebada.com";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Pabellon"
104235;"Centro Deportivo Municipal La Masó - Luis de la Fuente";"";"Horario de uso de las instalaciones deportivas:  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario del centro deportivo:   Lunes a viernes de 8 a 23:30 horas. Sábados, domingos y festivos de 8:45 a 22 horas.   Horario de taquilla:   Lunes a viernes de 8:30 a 21 horas. Sabados, domingos y festivos de 8:30 a 14:30 horas.   Cierre completo del centro Del 1 al 31 de agosto y los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.";"Clases y escuelas deportivas   Estas son las modalidades deportivas que se ofrecen en los Centros Deportivos Municipales. Dichas modalidades pueden sufrir modificaciones a lo largo del curso. Le rogamos que consulte con su Centro Deportivo Municipal para confirmar si se ha producido algún cambio.     Equipamientos      Superficie total de las instalaciones: 41.700 metros cuadrados.  Unidades deportivas cubiertas: piscina cubierta (vaso de 25 m y vaso de enseñanza), fisio-hidroterapia, pabellón, sala multiusos y sala de musculación.   Unidades deportivas al aire libre:    campo de fútbol 11 de césped artificial,      Cubo Gym, p     ista polideportiva, r     ocódromo y p     arque de calistenia    .    Oficina de promoción deportiva:  responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.   Ayudas técnicas para la accesibilidad: 1 ascensor y 1 grúa de piscina.  Columna de rescate cardíaco.   Servicio de medicina deportiva: fisioterapia del deporte.  Acceso controlado.";"Metro: Herrera Oria (línea 9), Lacoma (línea 7), Avenida de la Ilustración (línea 7).  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 4 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .     Parking  público gratuito.";"";"1,5,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=15efe8ae8d81c010VgnVCM1000000b205a0aRCRD";"MASO";"CALLE";"V";"80";"";"";"";"";"MADRID";"MADRID";"28034";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"439451";"4481771";"40.48442599932086";"-3.7144222564719858";"917 397 555";"";"idmlamaso@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
4538574;"Centro Deportivo Municipal Las Cruces";"";"Horario de uso de las instalaciones deportivas   Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes de 7 a 14 y de 15 a 22 horas. Sábados de 9 a 19  horas. Domingos y festivos de 9 a 14 horas.   Cierre completo del Centro    Días 1 de enero, 1 de mayo, 24, 25 y 31 de diciembre.";"Clases y escuelas deportivas   Estas son las modalidades deportivas que se ofrecen en los Centros Deportivos Municipales. Dichas modalidades pueden sufrir modificaciones a lo largo del curso. Le rogamos que consulte con su Centro Deportivo Municipal para confirmar si se ha producido algún cambio.   Equipamientos    Superficie total de las instalaciones:  31.529,58  metros cuadrados.  Unidades deportivas cubiertas: pabellón polideportivo, piscina (vaso de 25 m y vaso de enseñanza), sala de ciclo, 2 salas multiusos y sala de musculación.   Unidades deportivas al aire libre: campo de fútbol 11 (césped artificial), 2 campos de fútbol 7 (césped artificial), 8 pistas de pádel, 5 pistas de tenis y Cubo Gym.  Solárium (no disponible).    Ayudas técnicas para la accesibilidad:  1 ascensor y 1 grúa de piscina.   Acceso controlado.";"Metro: Aluche, Eugenia de Montijo (línea 5).  Renfe: Aluche (línea C5).  Bicicleta:  El centro dispone de aparca bicicletas exterior con capacidad para 4 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a6952ff55b41110VgnVCM1000000b205a0aRCRD";"POBLADOS";"AVENIDA";"V";"72";"";"";"";"PARQUE DE LAS CRUCES";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"435803";"4470082";"40.3788548435727";"-3.7562612113384777";"915 888 600";"";"idmlascruces@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"
4619937;"Centro Deportivo Municipal Los Prunos";"";"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes de 7 a 22 horas. Excepto el mes de agosto que es de 8 a 22 horas. Sábados, Domingos y festivos de 9 a 15 horas.  Los días 24,31 y 5 de enero se consideran como festivo.  Cierre completo del centro   Día 25 de diciembre, 1 y 6 de enero";"Clases y escuelas deportivas   Cardiovascular, tonificación, combinado tono y cardio, cuerpo y mente, y pádel.   Equipamientos     Unidades deportivas cubiertas: piscina (vaso de 25 metros y vaso de enseñanza), fisio-hidroterapia, 4 salas multiusos, sala de musculación, 2 saunas y spa.   Unidades deportivas al aire libre: pista de baloncesto, pista de fútbol sala y 8 pistas de pádel y 4 pistas de pádel cubiertas.    Ayudas técnicas para la accesibilidad: con 1 ascensor.  Acceso controlado.";"Metro: Feria de Madrid (línea 8).  Bicicleta:  El centro dispones de aparcabicicletas exterior con capacidad para 6 bicicletas.";"Forma de gestión: indirecta, por medio de concesión de la gestión de los servicios deportivos Los Prunos   Para acceder a este centro deportivo municipal de gestión indirecta únicamente serán válidos los abonos adquiridos en este centro. Se recomienda consultar los precios de  utilización de las zonas termales y de spa, en las oficinas del centro deportivo.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e705dfa167204110VgnVCM1000000b205a0aRCRD";"PETUNIAS";"CALLE";"V";"30";"";"";"";"";"MADRID";"MADRID";"28042";"1";"PALOMAS";"16";"HORTALEZA";"447540";"4478250";"40.453257453448046";"-3.6186956428199863";"917 432 001";"917 432 002";"recepcion@aqalosprunos.com";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Sauna"
4681;"Centro Deportivo Municipal Luis Aragonés";"";"Horario de uso de las instalaciones deportivas:    Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla    Invierno: laborables, de 8:30 a 20:30 horas, sábados, domingos y festivos, cerrado.  Verano: de lunes a domingo, de 8:30 a 20:30 horas.   Cierre completo del centro   Días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.";"Clases y escuelas deportivas   Estas son las modalidades deportivas que se ofrecen en los Centros Deportivos Municipales. Dichas modalidades pueden sufrir modificaciones a lo largo del curso. Le rogamos que consulte con su Centro Deportivo Municipal para confirmar si se ha producido algún cambio.     Equipamientos      Superficie total de las instalaciones: 61.500 metros cuadrados.  Unidades deportivas cubiertas: piscina (vaso de 25 metros y vaso de enseñanza), sala de artes marciales, sala multiusos y sala de musculación.     Unidades deportivas al aire libre: 2 campos de fútbol 11 de césped artificial, 2 campos de fútbol 7 de césped artificial, piscina (vaso 50 metros, 2 vasos de recreo y 1 vaso infantil), 4 pistas de pádel, pista de vóley playa, 3 pistas de tenis, 4 tenis de mesa, rocódromo y Cubo Gym.        Oficina de promoción deportiva:   responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.            Ayudas técnicas para la accesibilidad:  1 grúa de piscina.        Columna de rescate cardíaco.   Acceso controlado.";"Metro: Canillas (línea 4).  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para10 bicicletas.    Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"";"1,5,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64cd79262ef5d010VgnVCM1000000b205a0aRCRD";"EL PROVENCIO";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"446795";"4479520";"40.464650948053816";"-3.6275877145025817";"913 003 612";"";"idmlaragones@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/TenisMesa"
4688;"Centro Deportivo Municipal Margot Moles";"";"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla    Hasta apertura piscina de verano, de lunes a viernes de 9 a 14:30 y de 14:45 a 20:30 horas. Sábados y domingos, de 9 a 14:30 horas. Festivos cerrado, excepto en temporada de verano.   Cierre completo del centro   Los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.";"Clases y escuelas deportivas   Estas son las modalidades deportivas que se ofrecen en los Centros Deportivos Municipales. Dichas modalidades pueden sufrir modificaciones a lo largo del curso. Le rogamos que consulte con su Centro Deportivo Municipal para confirmar si se ha producido algún cambio.   Equipamientos    Superficie total de las instalaciones:82.400 metros cuadrados.  Unidades deportivas cubiertas: piscina cubierta (vaso de 25 my vaso de enseñanza) y pabellón.   Unidades deportivas al aire libre: piscina al aire libre (vaso de 50 m y vaso infantil), pista de atletismo, campo de fútbol 11 césped artificial, 2 campos de fútbol 7 césped artificial, Cubo Gym, 2 pistas de fútbol sala, pista de hockey patines, 4 pistas de pádel cubiertas, 2 pistas de tenis y 4 tenis de mesa.     Oficina de promoción deportiva:  responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.  Ayudas técnicas para la accesibilidad:  1 grúa de piscina.    Columna de rescate cardíaco.     Servicio de Medicina Deportiva: psicomotricidad infantil.  Acceso controlado.";"Metro: San Cipriano, Puerta de Arganda (línea 9).  Renfe: Vicálvaro (líneas C1, C2, C7 y C8).  Bicicleta:   El centro dispone de  aparca bicicletas exterior  con capacidad para 10 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4d6f79262ef5d010VgnVCM1000000b205a0aRCRD";"POLIDEPORTIVO";"PASEO";"V";"3";"";"";"";"";"MADRID";"MADRID";"28032";"";"AMBROZ";"";"VICALVARO";"448815";"4473344";"40.40914061858403";"-3.603264732850392";"917 769 874";"";"idmvicalvaro@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/TenisMesa"
4707;"Centro Deportivo Municipal María Jesús Rosa";"";"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla    De lunes a viernes, de 9 a 20:30 horas (horario de verano 9 a 14 horas).   Cierre completo del centro: Un mes natural en temporada estival y los siguientes días: 1 y 6 de enero, 2 y 3 de abril, 1, 2 y 15 de mayo, 15 de agosto, 12 de octubre, 2 y 9 de noviembre, 7, 8, 24, 25 y 31 de diciembre.";"Clases deportivas    Estas son las modalidades deportivas que se ofrecen en los Centros Deportivos Municipales. Dichas modalidades pueden sufrir modificaciones a lo largo del curso. Le rogamos que consulte con su Centro Deportivo Municipal para confirmar si se ha producido algún cambio.   Equipamientos    Superficie total de las instalaciones: 2.075 metros cuadrados.  Unidades deportivas cubiertas:    piscina cubierta (vaso de 25 m y vaso de enseñanza) y      sala de musculación.     Oficina de promoción deportiva:    responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las Escuelas de Promoción Deportiva.    Ayudas técnicas para la accesibilidad: 1 grúa de piscina.   Acceso controlado.";"Metro: Barrio del Pilar (linea 9), Peñagrande (línea 7).";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e92942be9971c010VgnVCM1000000b205a0aRCRD";"MONFORTE DE LEMOS";"AVENIDA";"S/N";"38";"";"";"";"";"MADRID";"MADRID";"28029";"4";"EL PILAR";"8";"FUENCARRAL-EL PARDO";"439931";"4481139";"40.47876758357458";"-3.7086993281311904";"914 800 476 - idmlavaguada@madrid.es";"";"idmlavaguada@madrid.es";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/SalaMusculacion"
